,,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,TeslaLocation
"14408 NE 20th Street Bellevue, WA 98007",0,qOF1Cu8LRGQCTe5pfJp-OQ,bai-tong-thai-restaurant-redmond,Bai Tong Thai Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/2OfOvMqfRG1idBPojDFAdQ/o.jpg,False,https://www.yelp.com/biz/bai-tong-thai-restaurant-redmond?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,1329,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 47.63182, 'longitude': -122.14173}","['pickup', 'delivery']",$$,"{'address1': '14804 NE 24th St', 'address2': '', 'address3': '', 'city': 'Redmond', 'zip_code': '98052', 'country': 'US', 'state': 'WA', 'display_address': ['14804 NE 24th St', 'Redmond, WA 98052']}",+14257478424,(425) 747-8424,484.0187593195323,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",1,sGfcU6Tf3EYZXPNBwQK0jg,kizuki-ramen-and-izakaya-bellevue-9,Kizuki Ramen & Izakaya,https://s3-media2.fl.yelpcdn.com/bphoto/HCsnlbOwKgMMMPPVtOBwiw/o.jpg,False,https://www.yelp.com/biz/kizuki-ramen-and-izakaya-bellevue-9?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,1284,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.0,"{'latitude': 47.609612, 'longitude': -122.1417149}","['pickup', 'delivery']",$$,"{'address1': '14845 Main St', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98007', 'country': 'US', 'state': 'WA', 'display_address': ['14845 Main St', 'Bellevue, WA 98007']}",+14257777048,(425) 777-7048,2572.496959764354,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",2,c7NK9EeVToxFywt6ahj6Kw,palace-korean-bar-and-grill-bellevue,Palace Korean Bar & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/RCvRSyNRgpTH4LWtir-qwA/o.jpg,False,https://www.yelp.com/biz/palace-korean-bar-and-grill-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,979,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'buffets', 'title': 'Buffets'}]",3.0,"{'latitude': 47.61749, 'longitude': -122.127374}","['pickup', 'delivery', 'restaurant_reservation']",$$,"{'address1': '15932 NE 8th St', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98008', 'country': 'US', 'state': 'WA', 'display_address': ['15932 NE 8th St', 'Bellevue, WA 98008']}",+14259573522,(425) 957-3522,2270.3337244711465,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",3,EEIV1q9r0xG7iPHWV84ENw,dough-zone-bellevue-3,Dough Zone,https://s3-media3.fl.yelpcdn.com/bphoto/rRC3ZkFdDqFgLj3RVIdw0w/o.jpg,False,https://www.yelp.com/biz/dough-zone-bellevue-3?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,859,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'shanghainese', 'title': 'Shanghainese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.630992, 'longitude': -122.145092}",['delivery'],$$,"{'address1': '14625 NE 24th St', 'address2': 'Ste 4B', 'address3': '', 'city': 'Bellevue', 'zip_code': '98007', 'country': 'US', 'state': 'WA', 'display_address': ['14625 NE 24th St', 'Ste 4B', 'Bellevue, WA 98007']}",+14256415555,(425) 641-5555,290.9527286494884,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",4,aOWPJ5oMxAmFzPBV0AjZhw,chick-fil-a-bellevue-3,Chick-fil-A,https://s3-media2.fl.yelpcdn.com/bphoto/jo4MYt-_YcSEiZC86eFPcA/o.jpg,False,https://www.yelp.com/biz/chick-fil-a-bellevue-3?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,640,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"{'latitude': 47.6167791, 'longitude': -122.1862493}",[],$,"{'address1': '785 116th Ave NE', 'address2': '', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['785 116th Ave NE', 'Bellevue, WA 98004']}",+14254541758,(425) 454-1758,3336.682806095488,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",5,AEA1zozndcWfGdv5JPsRfg,el-rinconsito-bellevue-bellevue-3,El Rinconsito - Bellevue,https://s3-media3.fl.yelpcdn.com/bphoto/3GAW3K8hDRXCHYOmrmflFg/o.jpg,False,https://www.yelp.com/biz/el-rinconsito-bellevue-bellevue-3?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,631,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 47.6305885486395, 'longitude': -122.154305486303}",['delivery'],$,"{'address1': '2255 140th Ne Ave', 'address2': 'Ste A', 'address3': '', 'city': 'Bellevue', 'zip_code': '98005', 'country': 'US', 'state': 'WA', 'display_address': ['2255 140th Ne Ave', 'Ste A', 'Bellevue, WA 98005']}",+14256412524,(425) 641-2524,498.67252208657146,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",6,Ql7JcoUkajnOtQi8K11ALA,swish-swish-bellevue,Swish Swish,https://s3-media4.fl.yelpcdn.com/bphoto/vqVkxmENBkNk3-2iiDr-nQ/o.jpg,False,https://www.yelp.com/biz/swish-swish-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,575,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 47.62676, 'longitude': -122.14458}",['delivery'],$$,"{'address1': '14603 NE 20th St', 'address2': 'Ste 4', 'address3': '', 'city': 'Bellevue', 'zip_code': '98007', 'country': 'US', 'state': 'WA', 'display_address': ['14603 NE 20th St', 'Ste 4', 'Bellevue, WA 98007']}",+14256443545,(425) 644-3545,663.5770826697227,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",7,Wji3el2a4K7kD5jlMPxZOw,szechuan-chef-chinese-restaurant-bellevue,Szechuan Chef Chinese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/AfFmzuH6mRC-wXOBKMErVQ/o.jpg,False,https://www.yelp.com/biz/szechuan-chef-chinese-restaurant-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,572,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 47.608709, 'longitude': -122.141472}",['delivery'],$$,"{'address1': '15015 Main St', 'address2': 'Ste 107', 'address3': '', 'city': 'Bellevue', 'zip_code': '98007', 'country': 'US', 'state': 'WA', 'display_address': ['15015 Main St', 'Ste 107', 'Bellevue, WA 98007']}",+14257469008,(425) 746-9008,2674.538820736119,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",8,mIC6gNb7djoDMP9QES2UbQ,gyu-kaku-japanese-bbq-bellevue,Gyu-Kaku Japanese BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/yRDEc7UPU-g8v4B6BRr6XA/o.jpg,False,https://www.yelp.com/biz/gyu-kaku-japanese-bbq-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,558,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 47.628477, 'longitude': -122.146165}",['delivery'],$$,"{'address1': '14506 NE 20th St', 'address2': 'Ste 2', 'address3': None, 'city': 'Bellevue', 'zip_code': '98007', 'country': 'US', 'state': 'WA', 'display_address': ['14506 NE 20th St', 'Ste 2', 'Bellevue, WA 98007']}",+14252968818,(425) 296-8818,453.0357635969189,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",9,TYYGcnXz5CjTOCZDgFquRw,the-crab-pot-bellevue-bellevue,The Crab Pot Bellevue,https://s3-media4.fl.yelpcdn.com/bphoto/8oLih55PoEPhFLFV650B4w/o.jpg,False,https://www.yelp.com/biz/the-crab-pot-bellevue-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,545,"[{'alias': 'seafood', 'title': 'Seafood'}]",3.0,"{'latitude': 47.6203079223633, 'longitude': -122.180404663086}",['delivery'],$$$,"{'address1': '2 Lake Bellevue Dr', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98005', 'country': 'US', 'state': 'WA', 'display_address': ['2 Lake Bellevue Dr', 'Bellevue, WA 98005']}",+14254552244,(425) 455-2244,2770.0918021626717,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",10,OLDTTyg2Fmrtyd8wfrewdg,jinya-ramen-bar-bellevue,JINYA Ramen Bar - Bellevue,https://s3-media1.fl.yelpcdn.com/bphoto/tCasTVnEmjZZLPb4KDVfhw/o.jpg,False,https://www.yelp.com/biz/jinya-ramen-bar-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,531,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 47.6208644889483, 'longitude': -122.13041714523}",['delivery'],$$,"{'address1': '15600 NE 8th St', 'address2': 'Ste 0-11', 'address3': '', 'city': 'Bellevue', 'zip_code': '98008', 'country': 'US', 'state': 'WA', 'display_address': ['15600 NE 8th St', 'Ste 0-11', 'Bellevue, WA 98008']}",+14255909548,(425) 590-9548,1843.2068825239305,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",11,bcjWiEonA4lVLf7md6N6PA,i-love-sushi-on-lake-bellevue-bellevue,I Love Sushi on Lake Bellevue,https://s3-media3.fl.yelpcdn.com/bphoto/14BOSpbRburFYCol1w0loA/o.jpg,False,https://www.yelp.com/biz/i-love-sushi-on-lake-bellevue-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,502,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 47.619163, 'longitude': -122.1818}","['delivery', 'restaurant_reservation']",$$,"{'address1': '23 Lake Bellevue Dr', 'address2': None, 'address3': '', 'city': 'Bellevue', 'zip_code': '98005', 'country': 'US', 'state': 'WA', 'display_address': ['23 Lake Bellevue Dr', 'Bellevue, WA 98005']}",+14254559090,(425) 455-9090,2912.047715680785,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",12,cymMgWxm6ZRxyNoJCuJWfw,anjappar-chettinad-bellevue-3,Anjappar Chettinad,https://s3-media3.fl.yelpcdn.com/bphoto/0Zz994TgKtWWLPu7CYmwrg/o.jpg,False,https://www.yelp.com/biz/anjappar-chettinad-bellevue-3?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,497,"[{'alias': 'indpak', 'title': 'Indian'}]",2.5,"{'latitude': 47.631254, 'longitude': -122.144958}","['pickup', 'delivery']",$$,"{'address1': '14625 NE 24th St', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98007', 'country': 'US', 'state': 'WA', 'display_address': ['14625 NE 24th St', 'Bellevue, WA 98007']}",+14254350505,(425) 435-0505,269.3028616847195,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",13,6jKvt0yaj_3z40BjH-Iz_A,pho-ever-bellevue,Pho Ever,https://s3-media3.fl.yelpcdn.com/bphoto/b2Ut_nWk0RqVpr8-7tiN3Q/o.jpg,False,https://www.yelp.com/biz/pho-ever-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,468,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 47.616936, 'longitude': -122.179283}","['pickup', 'delivery']",$$,"{'address1': '12015 NE 8th St', 'address2': 'Ste 6', 'address3': '', 'city': 'Bellevue', 'zip_code': '98005', 'country': 'US', 'state': 'WA', 'display_address': ['12015 NE 8th St', 'Ste 6', 'Bellevue, WA 98005']}",+14254550439,(425) 455-0439,2892.494847015008,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",14,1tU6k6-x0j3zTUErMvQg7w,moghul-palace-indian-cuisine-bellevue,Moghul Palace Indian Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/h4Q1n_aouvddDK-qISNkiA/o.jpg,False,https://www.yelp.com/biz/moghul-palace-indian-cuisine-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,441,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",4.0,"{'latitude': 47.6162172, 'longitude': -122.1807079}","['pickup', 'delivery']",$$,"{'address1': '677 120th Ave NE', 'address2': 'Ste 7A', 'address3': '', 'city': 'Bellevue', 'zip_code': '98005', 'country': 'US', 'state': 'WA', 'display_address': ['677 120th Ave NE', 'Ste 7A', 'Bellevue, WA 98005']}",+14254511909,(425) 451-1909,3025.888971125917,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",15,oEpLMvoOfA0t5C2WCY-dDQ,sukho-thai-bellevue-3,Sukho Thai,https://s3-media2.fl.yelpcdn.com/bphoto/fI-Jw3dKmyvlXJ72qkRljA/o.jpg,False,https://www.yelp.com/biz/sukho-thai-bellevue-3?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,432,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,"{'latitude': 47.6272422, 'longitude': -122.1382479}",['pickup'],$$,"{'address1': '15045 Bel-Red Rd', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98007', 'country': 'US', 'state': 'WA', 'display_address': ['15045 Bel-Red Rd', 'Bellevue, WA 98007']}",+14254010823,(425) 401-0823,934.8288529482635,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",16,W3epHDUxKQjAmNQhG2nd1A,tapioca-express-redmond,Tapioca Express,https://s3-media3.fl.yelpcdn.com/bphoto/nImajB8JIIL9ZAJDgLyR8A/o.jpg,False,https://www.yelp.com/biz/tapioca-express-redmond?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,423,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.0,"{'latitude': 47.6319885, 'longitude': -122.1361771}",['delivery'],$,"{'address1': '15230 NE 24th St', 'address2': 'Ste R', 'address3': '', 'city': 'Redmond', 'zip_code': '98052', 'country': 'US', 'state': 'WA', 'display_address': ['15230 NE 24th St', 'Ste R', 'Redmond, WA 98052']}",+14256439406,(425) 643-9406,883.2900590758193,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",17,1tMpdPr1YljthRsPfr8RcQ,chaat-house-bellevue,Chaat House,https://s3-media3.fl.yelpcdn.com/bphoto/7IS2bwonv9t3weVoZhwEBw/o.jpg,False,https://www.yelp.com/biz/chaat-house-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,419,"[{'alias': 'indpak', 'title': 'Indian'}]",3.0,"{'latitude': 47.62754, 'longitude': -122.14369}","['pickup', 'delivery']",$,"{'address1': '14725 NE 20th St', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98007', 'country': 'US', 'state': 'WA', 'display_address': ['14725 NE 20th St', 'Bellevue, WA 98007']}",+14256142222,(425) 614-2222,632.7380823282466,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",18,Nvsq9R91TShVRiw6PM4ASw,sushi-me-bellevue,Sushi Me,https://s3-media3.fl.yelpcdn.com/bphoto/_qRIkB7z8HU0ZLtUjCYeKQ/o.jpg,False,https://www.yelp.com/biz/sushi-me-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,416,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'conveyorsushi', 'title': 'Conveyor Belt Sushi'}]",3.5,"{'latitude': 47.621415, 'longitude': -122.132705}","['pickup', 'delivery']",$$,"{'address1': '1299 156th Ave NE', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98007', 'country': 'US', 'state': 'WA', 'display_address': ['1299 156th Ave NE', 'Bellevue, WA 98007']}",+14256449800,(425) 644-9800,1678.7105034970343,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",19,u2dpFURG9sup1IDFIQsggQ,taj-palace-bellevue,Taj Palace,https://s3-media3.fl.yelpcdn.com/bphoto/lw218L4UahSy4kx22i-7OA/o.jpg,False,https://www.yelp.com/biz/taj-palace-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,408,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}]",3.5,"{'latitude': 47.6308923498502, 'longitude': -122.154101085572}",['pickup'],$$,"{'address1': '2331 140th Ave NE', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98005', 'country': 'US', 'state': 'WA', 'display_address': ['2331 140th Ave NE', 'Bellevue, WA 98005']}",+14256434200,(425) 643-4200,472.08823009616265,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",20,QLCer-8X95BDTrxOAgcWIQ,firenze-ristorante-bellevue,Firenze Ristorante,https://s3-media4.fl.yelpcdn.com/bphoto/0fFi8GGzJhOQmUV5GtsHUg/o.jpg,False,https://www.yelp.com/biz/firenze-ristorante-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,407,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 47.620826, 'longitude': -122.130026}",['pickup'],$$,"{'address1': '15600 NE 8th St', 'address2': None, 'address3': '', 'city': 'Bellevue', 'zip_code': '98008', 'country': 'US', 'state': 'WA', 'display_address': ['15600 NE 8th St', 'Bellevue, WA 98008']}",+14259571077,(425) 957-1077,1867.4113150999015,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",21,gr_ygzXxf-bJLtfGKEFvSA,regent-bakery-and-cafe-redmond,Regent Bakery & Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/C0vWDktDVlqT5Hi4jS2TqA/o.jpg,False,https://www.yelp.com/biz/regent-bakery-and-cafe-redmond?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,405,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}]",3.5,"{'latitude': 47.63081, 'longitude': -122.13828}",['delivery'],$$,"{'address1': '15159 NE 24th St', 'address2': '', 'address3': '', 'city': 'Redmond', 'zip_code': '98052', 'country': 'US', 'state': 'WA', 'display_address': ['15159 NE 24th St', 'Redmond, WA 98052']}",+14253781498,(425) 378-1498,765.0770998276513,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",22,M7zH3Pcd3Zw5DiYmgeRQKw,blue-ginger-korean-barbecue-bellevue,Blue Ginger Korean Barbecue,https://s3-media3.fl.yelpcdn.com/bphoto/DPBWqjgCtPZ5rTQ_qE8SSw/o.jpg,False,https://www.yelp.com/biz/blue-ginger-korean-barbecue-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,395,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.0,"{'latitude': 47.627486134297854, 'longitude': -122.15249850219357}","['pickup', 'delivery']",$$,"{'address1': '14045 NE 20th St', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98007', 'country': 'US', 'state': 'WA', 'display_address': ['14045 NE 20th St', 'Bellevue, WA 98007']}",+14257461222,(425) 746-1222,628.8828107180481,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",23,PSOoMeBtsH20ZxB-hHJONQ,sichuan-cuisine-redmond,Sichuan Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/ZjluU9VkOPaP-5KBR7H32Q/o.jpg,False,https://www.yelp.com/biz/sichuan-cuisine-redmond?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,394,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 47.6280208, 'longitude': -122.1429451}",['delivery'],$$,"{'address1': '2010 148th Ave NE', 'address2': '', 'address3': '', 'city': 'Redmond', 'zip_code': '98052', 'country': 'US', 'state': 'WA', 'display_address': ['2010 148th Ave NE', 'Redmond, WA 98052']}",+14254716383,(425) 471-6383,605.5803290238042,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",24,rgs0JhF9QSHotGTUNDB5SQ,malay-satay-hut-redmond,Malay Satay Hut,https://s3-media3.fl.yelpcdn.com/bphoto/b7x0xvCNlo-Kw4SUQmK2kA/o.jpg,False,https://www.yelp.com/biz/malay-satay-hut-redmond?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,394,"[{'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'singaporean', 'title': 'Singaporean'}, {'alias': 'indonesian', 'title': 'Indonesian'}]",3.5,"{'latitude': 47.63199, 'longitude': -122.13618}","['pickup', 'delivery']",$$,"{'address1': '15230 NE 24th St', 'address2': 'Ste K', 'address3': '', 'city': 'Redmond', 'zip_code': '98052', 'country': 'US', 'state': 'WA', 'display_address': ['15230 NE 24th St', 'Ste K', 'Redmond, WA 98052']}",+14255640888,(425) 564-0888,883.2900590758193,"14408 NE 20th Street Bellevue, WA 98007"
"14408 NE 20th Street Bellevue, WA 98007",25,ZbNfzf2Zle-YbdsAbyrMmg,new-york-cupcakes-bellevue,New York Cupcakes,https://s3-media1.fl.yelpcdn.com/bphoto/StexaIdpEW4vPTF0yhzNRQ/o.jpg,False,https://www.yelp.com/biz/new-york-cupcakes-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,393,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",3.5,"{'latitude': 47.62082, 'longitude': -122.130155}","['pickup', 'delivery']",$$,"{'address1': '15600 NE 8th St', 'address2': 'Ste O-14', 'address3': '', 'city': 'Bellevue', 'zip_code': '98008', 'country': 'US', 'state': 'WA', 'display_address': ['15600 NE 8th St', 'Ste O-14', 'Bellevue, WA 98008']}",+14252835445,(425) 283-5445,1860.8409913299593,"14408 NE 20th Street Bellevue, WA 98007"
